patient_image,center,gt_normal,gt_tumor,normal,tumor
data/train/patch_patient_099_node_4_x_20576_y_2784.png,4,0,1,1.0,1.1932427687311211e-21
data/train/patch_patient_010_node_4_x_15200_y_15424.png,0,1,0,1.0,1.4653533074661288e-28
data/train/patch_patient_012_node_0_x_3712_y_24960.png,0,0,1,0.9984811339527369,0.0015188660472631454
data/train/patch_patient_009_node_1_x_12352_y_34144.png,0,1,0,1.0,5.837821556403348e-24
data/train/patch_patient_012_node_0_x_7200_y_27200.png,0,0,1,0.9955713106319308,0.004428689368069172
data/train/patch_patient_087_node_0_x_31264_y_9888.png,4,1,0,1.0,2.5586383972176903e-24
data/train/patch_patient_004_node_4_x_4000_y_22592.png,0,1,0,0.9097906649112701,0.09020933508872986
data/train/patch_patient_092_node_1_x_33024_y_17344.png,4,0,1,0.9999999999998346,1.6546455232444718e-13
data/train/patch_patient_087_node_0_x_39904_y_12736.png,4,1,0,0.9999999997581995,2.4180049629229927e-10
data/train/patch_patient_012_node_0_x_6944_y_27040.png,0,0,1,1.0,2.9923943530100938e-36
data/train/patch_patient_099_node_4_x_11264_y_14432.png,4,1,0,1.0,9.507952766626057e-30
data/train/patch_patient_088_node_1_x_1120_y_3456.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_19104_y_4608.png,4,0,1,0.9999999999998924,1.0763226654343303e-13
data/train/patch_patient_012_node_0_x_5888_y_23776.png,0,0,1,0.9999999993871087,6.128913487835064e-10
data/train/patch_patient_099_node_4_x_8416_y_10400.png,4,1,0,5.602836608886719e-05,0.9999439716339111
data/train/patch_patient_099_node_4_x_15296_y_13024.png,4,1,0,0.9996729508566204,0.00032704914337955415
data/train/patch_patient_099_node_4_x_22880_y_10784.png,4,1,0,0.9999999999991176,8.823837927690592e-13
data/train/patch_patient_099_node_4_x_22176_y_13312.png,4,1,0,0.6342474520206451,0.36575254797935486
data/train/patch_patient_012_node_0_x_2720_y_26336.png,0,0,1,1.0,2.744335670701108e-18
data/train/patch_patient_012_node_0_x_5376_y_26528.png,0,0,1,0.9999999999999993,6.254785097079333e-16
data/train/patch_patient_009_node_1_x_8416_y_37216.png,0,1,0,1.0,1.3353153313265041e-26
data/train/patch_patient_004_node_4_x_10400_y_25248.png,0,1,0,0.9999999481614203,5.1838579651075634e-08
data/train/patch_patient_087_node_0_x_40928_y_14240.png,4,1,0,0.9999998653603086,1.3463969139593246e-07
data/train/patch_patient_004_node_4_x_17024_y_21792.png,0,1,0,0.0,1.0
data/train/patch_patient_092_node_1_x_31008_y_17664.png,4,0,1,1.0,1.9037203150185982e-23
data/train/patch_patient_096_node_0_x_25280_y_6208.png,4,0,1,1.0,1.0362085575974221e-22
data/train/patch_patient_015_node_1_x_19008_y_29952.png,0,1,0,0.9999999999392128,6.078710451662417e-11
data/train/patch_patient_009_node_1_x_11200_y_25344.png,0,1,0,1.0,2.251399304957224e-34
data/train/patch_patient_016_node_1_x_7904_y_32416.png,0,1,0,0.990948504768312,0.009051495231688023
data/train/patch_patient_099_node_4_x_18528_y_4480.png,4,0,1,0.999999998573228,1.4267720338523304e-09
data/train/patch_patient_099_node_4_x_19968_y_1216.png,4,1,0,1.0,0.0
data/train/patch_patient_017_node_1_x_8640_y_21120.png,0,1,0,1.0,0.0
data/train/patch_patient_015_node_1_x_13760_y_30112.png,0,1,0,0.9999999821866723,1.7813327701787784e-08
data/train/patch_patient_099_node_4_x_10816_y_13312.png,4,1,0,1.0,0.0
data/train/patch_patient_009_node_1_x_9824_y_37856.png,0,1,0,0.003526151180267334,0.9964738488197327
data/train/patch_patient_099_node_4_x_19200_y_2720.png,4,0,1,0.5047116875648499,0.49528831243515015
data/train/patch_patient_088_node_1_x_24640_y_7936.png,4,1,0,1.0,1.3035723581970453e-33
data/train/patch_patient_099_node_4_x_19968_y_4160.png,4,0,1,0.9999996612899054,3.3871009463837254e-07
data/train/patch_patient_004_node_4_x_12160_y_23488.png,0,1,0,0.02580636739730835,0.9741936326026917
data/train/patch_patient_012_node_0_x_5632_y_25248.png,0,0,1,1.0,1.278328439081863e-35
data/train/patch_patient_010_node_4_x_18528_y_16192.png,0,0,1,0.9999999850150587,1.498494128782113e-08
data/train/patch_patient_012_node_0_x_5984_y_26176.png,0,0,1,1.0,5.2249415922711784e-20
data/train/patch_patient_088_node_1_x_20512_y_13152.png,4,1,0,1.0,3.830574751770347e-28
data/train/patch_patient_015_node_1_x_7616_y_32864.png,0,1,0,0.16216272115707397,0.837837278842926
data/train/patch_patient_087_node_0_x_7968_y_7328.png,4,1,0,0.9999999804914452,1.9508554771618947e-08
data/train/patch_patient_099_node_4_x_21312_y_4128.png,4,0,1,0.9999999999958414,4.158614425042728e-12
data/train/patch_patient_099_node_4_x_9280_y_15680.png,4,1,0,0.999964116155752,3.588384424801916e-05
data/train/patch_patient_009_node_1_x_16960_y_42336.png,0,1,0,1.0,0.0
data/train/patch_patient_016_node_1_x_5856_y_29696.png,0,1,0,0.9999999999747556,2.524441419793355e-11
data/train/patch_patient_087_node_0_x_41824_y_4736.png,4,1,0,1.0,1.4601824374656103e-18
data/train/patch_patient_099_node_4_x_19520_y_2752.png,4,0,1,0.0,1.0
data/train/patch_patient_016_node_1_x_8864_y_36608.png,0,1,0,0.9999999946034714,5.396528557355396e-09
data/train/patch_patient_099_node_4_x_13472_y_9312.png,4,1,0,1.0,3.6309344947511086e-37
data/train/patch_patient_012_node_0_x_4192_y_23968.png,0,0,1,1.0,2.0243270184932576e-17
data/train/patch_patient_099_node_4_x_20032_y_4032.png,4,0,1,1.0,3.221273937637441e-30
data/train/patch_patient_089_node_3_x_26688_y_512.png,4,1,0,1.0,1.0491317905427231e-21
data/train/patch_patient_015_node_1_x_9664_y_37184.png,0,0,1,1.0,1.9101877240410238e-30
data/train/patch_patient_099_node_4_x_19360_y_2624.png,4,0,1,1.0,2.873106203082078e-29
data/train/patch_patient_099_node_4_x_21472_y_3168.png,4,0,1,1.0,2.24791152979138e-22
data/train/patch_patient_087_node_0_x_5984_y_8704.png,4,1,0,0.9998234808881534,0.00017651911184657365
data/train/patch_patient_010_node_4_x_17024_y_27168.png,0,1,0,0.999978128593284,2.187140671594534e-05
data/train/patch_patient_089_node_3_x_34592_y_5728.png,4,1,0,0.9999997351262948,2.6487370519134856e-07
data/train/patch_patient_012_node_0_x_4000_y_25696.png,0,0,1,0.0,1.0
data/train/patch_patient_004_node_4_x_9984_y_18240.png,0,1,0,1.0,2.5115951594358416e-29
data/train/patch_patient_010_node_4_x_19008_y_17536.png,0,0,1,1.0,8.854605741883942e-32
data/train/patch_patient_004_node_4_x_14624_y_27008.png,0,1,0,1.0,1.2965258940452396e-32
data/train/patch_patient_012_node_0_x_6016_y_27136.png,0,0,1,1.0,5.64818602121982e-23
data/train/patch_patient_099_node_4_x_20896_y_2144.png,4,0,1,1.0,0.0
data/train/patch_patient_012_node_0_x_5504_y_26464.png,0,0,1,1.0,1.010074660769672e-24
data/train/patch_patient_015_node_1_x_10432_y_37024.png,0,0,1,0.9999999999863899,1.3610107832406904e-11
data/train/patch_patient_016_node_1_x_16256_y_32640.png,0,1,0,1.0,1.3430377863533369e-21
data/train/patch_patient_009_node_1_x_10528_y_39520.png,0,1,0,1.0,5.498525493582134e-36
data/train/patch_patient_099_node_4_x_12896_y_14752.png,4,1,0,0.10370594263076782,0.8962940573692322
data/train/patch_patient_012_node_0_x_4576_y_24960.png,0,0,1,1.0,1.2380059442159654e-28
data/train/patch_patient_099_node_4_x_20352_y_1504.png,4,0,1,0.9999999933899009,6.610099134718439e-09
data/train/patch_patient_099_node_4_x_2784_y_16544.png,4,1,0,1.0,2.1544717601260128e-34
data/train/patch_patient_016_node_1_x_20064_y_20160.png,0,1,0,0.999999993986382,6.013618047973068e-09
data/train/patch_patient_099_node_4_x_21536_y_3264.png,4,0,1,1.0,2.968983750353225e-28
data/train/patch_patient_088_node_1_x_13856_y_6880.png,4,1,0,1.0,1.4360798704610477e-27
data/train/patch_patient_088_node_1_x_14752_y_10432.png,4,1,0,0.03951728343963623,0.9604827165603638
data/train/patch_patient_087_node_0_x_40128_y_13344.png,4,1,0,0.0,1.0
data/train/patch_patient_089_node_3_x_25248_y_7360.png,4,1,0,0.9999999999999992,7.930078094498818e-16
data/train/patch_patient_099_node_4_x_22016_y_16224.png,4,1,0,0.9999765152952023,2.3484704797738232e-05
data/train/patch_patient_015_node_1_x_7936_y_36896.png,0,0,1,0.9999999992779642,7.22035820022171e-10
data/train/patch_patient_099_node_4_x_5504_y_12864.png,4,1,0,1.0,1.0612324654741579e-19
data/train/patch_patient_087_node_0_x_32640_y_8128.png,4,1,0,0.999999999914018,8.598195766484906e-11
data/train/patch_patient_087_node_0_x_40800_y_13920.png,4,1,0,1.0,1.1195464470497029e-28
data/train/patch_patient_099_node_4_x_6624_y_17728.png,4,1,0,2.1457672119140625e-06,0.9999978542327881
data/train/patch_patient_099_node_4_x_6336_y_17184.png,4,1,0,0.9999999999999816,1.8413217253558135e-14
data/train/patch_patient_017_node_1_x_16320_y_15168.png,0,1,0,0.9999999977029095,2.2970905177999157e-09
data/train/patch_patient_099_node_4_x_16896_y_12896.png,4,1,0,3.2186508178710938e-06,0.9999967813491821
data/train/patch_patient_004_node_4_x_6400_y_17984.png,0,1,0,0.9999830334691069,1.6966530893114395e-05
data/train/patch_patient_016_node_1_x_17024_y_18688.png,0,1,0,1.0,9.791896530372267e-30
data/train/patch_patient_099_node_4_x_19392_y_4544.png,4,0,1,0.9999999999996448,3.5511315567803015e-13
data/train/patch_patient_009_node_1_x_1952_y_32832.png,0,1,0,1.0,4.3968889795871345e-35
data/train/patch_patient_015_node_1_x_10272_y_36672.png,0,0,1,8.344650268554688e-07,0.9999991655349731
data/train/patch_patient_099_node_4_x_20768_y_2208.png,4,0,1,1.0,3.5911389456845573e-22
data/train/patch_patient_009_node_1_x_14048_y_40736.png,0,1,0,1.0,8.887794086013562e-19
data/train/patch_patient_099_node_4_x_20608_y_4480.png,4,0,1,0.0,1.0
data/train/patch_patient_009_node_1_x_6656_y_42176.png,0,1,0,0.9999999999999999,7.262707982197647e-17
data/train/patch_patient_087_node_0_x_40256_y_3584.png,4,1,0,1.0,4.1900092051261733e-19
data/train/patch_patient_016_node_1_x_13376_y_25152.png,0,1,0,0.9995176068914589,0.0004823931085411459
data/train/patch_patient_088_node_1_x_29888_y_12032.png,4,1,0,0.981121364980936,0.01887863501906395
data/train/patch_patient_087_node_0_x_15424_y_2848.png,4,1,0,0.0,1.0
data/train/patch_patient_087_node_0_x_14720_y_12384.png,4,1,0,0.9999968985882788,3.101411721218028e-06
data/train/patch_patient_087_node_0_x_33120_y_8576.png,4,1,0,0.0,1.0
data/train/patch_patient_089_node_3_x_28352_y_4672.png,4,1,0,0.5923104882240295,0.40768951177597046
data/train/patch_patient_010_node_4_x_19040_y_16096.png,0,0,1,0.9999999482598128,5.1740187245741254e-08
data/train/patch_patient_099_node_4_x_19040_y_2112.png,4,0,1,1.0,2.3614271994041993e-19
data/train/patch_patient_096_node_0_x_39200_y_5088.png,4,1,0,0.9999999999596594,4.0340612794675934e-11
data/train/patch_patient_088_node_1_x_12352_y_11968.png,4,1,0,0.9999999971547753,2.8452247224919347e-09
data/train/patch_patient_015_node_1_x_10272_y_36576.png,0,0,1,0.9999999992804636,7.195364304379837e-10
data/train/patch_patient_099_node_4_x_8928_y_14272.png,4,1,0,0.44346755743026733,0.5565324425697327
data/train/patch_patient_012_node_0_x_3616_y_25472.png,0,0,1,1.0,1.4570212633571624e-19
data/train/patch_patient_087_node_0_x_38528_y_14848.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_19520_y_3648.png,4,0,1,1.0,5.522657627219651e-21
data/train/patch_patient_010_node_4_x_8000_y_19104.png,0,1,0,1.0,0.0
data/train/patch_patient_004_node_4_x_7616_y_15936.png,0,1,0,0.999999999832155,1.6784497403055099e-10
data/train/patch_patient_015_node_1_x_10720_y_36512.png,0,0,1,1.0,3.2141237489150736e-19
data/train/patch_patient_015_node_1_x_9088_y_36448.png,0,0,1,0.294183611869812,0.705816388130188
data/train/patch_patient_092_node_1_x_30560_y_4480.png,4,1,0,0.9999999999999998,2.345423907733113e-16
data/train/patch_patient_015_node_1_x_20160_y_28128.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_9888_y_10880.png,4,1,0,1.0,1.1037960142550962e-22
data/train/patch_patient_015_node_1_x_8544_y_37536.png,0,0,1,0.9999999999989753,1.0247668599111526e-12
data/train/patch_patient_016_node_1_x_12064_y_20608.png,0,1,0,1.0,0.0
data/train/patch_patient_015_node_1_x_9856_y_37088.png,0,0,1,1.0,2.595616021802541e-21
data/train/patch_patient_088_node_1_x_28128_y_12352.png,4,1,0,0.9999997867262636,2.132737364490822e-07
data/train/patch_patient_010_node_4_x_19168_y_16960.png,0,0,1,0.9999999997682151,2.317849245869752e-10
data/train/patch_patient_099_node_4_x_21536_y_9408.png,4,1,0,0.999999234152483,7.658475169591838e-07
data/train/patch_patient_009_node_1_x_14880_y_31584.png,0,1,0,1.0,3.672124282273856e-29
data/train/patch_patient_088_node_1_x_10464_y_8000.png,4,1,0,0.9999999999999947,5.332400204716408e-15
data/train/patch_patient_015_node_1_x_8480_y_37888.png,0,0,1,0.999999999999998,1.9882368371999934e-15
data/train/patch_patient_092_node_1_x_31520_y_18880.png,4,0,1,0.9999999999999969,3.09273264855229e-15
data/train/patch_patient_099_node_4_x_19936_y_2240.png,4,0,1,0.9999999391271857,6.08728143447479e-08
data/train/patch_patient_012_node_0_x_2688_y_25216.png,0,0,1,1.0,2.1590395744752092e-25
data/train/patch_patient_092_node_1_x_31648_y_17504.png,4,0,1,0.9985959467012435,0.0014040532987564802
data/train/patch_patient_015_node_1_x_8000_y_36928.png,0,0,1,0.9877362530678511,0.012263746932148933
data/train/patch_patient_096_node_0_x_21248_y_5728.png,4,0,1,1.0,6.704739855406357e-19
data/train/patch_patient_096_node_0_x_25504_y_5856.png,4,0,1,0.0,1.0
data/train/patch_patient_004_node_4_x_16608_y_22080.png,0,1,0,0.9999999999999956,4.434294135357989e-15
data/train/patch_patient_087_node_0_x_41216_y_3232.png,4,1,0,0.9999999979744789,2.0255210841924054e-09
data/train/patch_patient_009_node_1_x_11968_y_24608.png,0,1,0,1.0,4.131862718371979e-29
data/train/patch_patient_012_node_0_x_4448_y_24512.png,0,0,1,1.0,6.037859958116206e-23
data/train/patch_patient_012_node_0_x_6240_y_27232.png,0,0,1,0.9999154465622269,8.455343777313828e-05
data/train/patch_patient_099_node_4_x_20640_y_2464.png,4,0,1,0.0,1.0
data/train/patch_patient_087_node_0_x_13376_y_14496.png,4,1,0,0.0,1.0
data/train/patch_patient_089_node_3_x_30016_y_9632.png,4,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_23520_y_8128.png,4,1,0,0.9999999999999969,3.086403618370406e-15
data/train/patch_patient_092_node_1_x_32448_y_6240.png,4,1,0,0.9999999993112519,6.887480585859862e-10
data/train/patch_patient_015_node_1_x_10464_y_36512.png,0,0,1,1.0,2.3217778994039067e-18
data/train/patch_patient_099_node_4_x_19200_y_1504.png,4,0,1,1.0,1.2512419316749355e-37
data/train/patch_patient_016_node_1_x_11968_y_29312.png,0,1,0,1.0,9.612504431532826e-31
data/train/patch_patient_004_node_4_x_8480_y_26784.png,0,1,0,1.633167266845703e-05,0.9999836683273315
data/train/patch_patient_009_node_1_x_15360_y_42048.png,0,1,0,0.9999999999964965,3.5035147526174537e-12
data/train/patch_patient_087_node_0_x_28128_y_8288.png,4,1,0,0.9999999985161456,1.4838543727080378e-09
data/train/patch_patient_009_node_1_x_16288_y_40256.png,0,1,0,0.9999894816573942,1.0518342605791986e-05
data/train/patch_patient_012_node_0_x_5472_y_25856.png,0,0,1,0.8927507996559143,0.1072492003440857
data/train/patch_patient_099_node_4_x_20416_y_5472.png,4,0,1,0.9999999999981067,1.8932442419350437e-12
data/train/patch_patient_012_node_0_x_5888_y_26240.png,0,0,1,1.0,4.6078028117119685e-24
data/train/patch_patient_004_node_4_x_16992_y_21728.png,0,1,0,1.0,2.4521583466614108e-23
data/train/patch_patient_016_node_1_x_14592_y_34464.png,0,1,0,1.0,3.3493086873524844e-18
data/train/patch_patient_087_node_0_x_5984_y_9120.png,4,1,0,1.0,6.565849610690422e-22
data/train/patch_patient_012_node_0_x_4544_y_24736.png,0,0,1,0.0,1.0
data/train/patch_patient_088_node_1_x_10816_y_5504.png,4,0,1,0.9999999999999073,9.270928073628823e-14
data/train/patch_patient_099_node_4_x_21120_y_2144.png,4,0,1,1.0,3.071961386914413e-19
data/train/patch_patient_099_node_4_x_20352_y_3712.png,4,0,1,0.0,1.0
data/train/patch_patient_009_node_1_x_12736_y_36128.png,0,0,1,1.0,4.546459684145114e-19
data/train/patch_patient_088_node_1_x_13536_y_3232.png,4,1,0,0.0,1.0
data/train/patch_patient_004_node_4_x_7104_y_22368.png,0,1,0,1.0,2.6690985792069465e-19
data/train/patch_patient_087_node_0_x_15616_y_2336.png,4,1,0,0.9999999999997591,2.4095992128686516e-13
data/train/patch_patient_016_node_1_x_7232_y_28736.png,0,1,0,0.9510676562786102,0.04893234372138977
data/train/patch_patient_016_node_1_x_17984_y_20640.png,0,1,0,0.9999999999993346,6.65333185680822e-13
data/train/patch_patient_012_node_0_x_4640_y_24160.png,0,0,1,0.9999999551246148,4.487538518560541e-08
data/train/patch_patient_088_node_1_x_29248_y_13504.png,4,1,0,0.999999999941993,5.8006995040660314e-11
data/train/patch_patient_092_node_1_x_29280_y_18112.png,4,1,0,1.0,3.100186754372574e-22
data/train/patch_patient_009_node_1_x_18560_y_45504.png,0,1,0,1.0,1.801100126584402e-38
data/train/patch_patient_099_node_4_x_20256_y_1568.png,4,0,1,1.0,6.021623887655917e-37
data/train/patch_patient_012_node_0_x_3008_y_24928.png,0,0,1,0.9427511058747768,0.05724889412522316
data/train/patch_patient_099_node_4_x_21184_y_3680.png,4,0,1,0.9999999999999999,1.0435026364166293e-16
data/train/patch_patient_087_node_0_x_3456_y_6560.png,4,1,0,0.9999995800149577,4.199850422992313e-07
data/train/patch_patient_099_node_4_x_19040_y_2464.png,4,0,1,1.0,1.584618854462366e-27
data/train/patch_patient_012_node_0_x_14848_y_28864.png,0,1,0,0.9999999999999986,1.4878373005329385e-15
data/train/patch_patient_010_node_4_x_18752_y_17056.png,0,1,0,1.0,7.620219929252068e-27
data/train/patch_patient_009_node_1_x_8800_y_36544.png,0,1,0,1.0,2.7076911014612586e-25
data/train/patch_patient_004_node_4_x_7264_y_26944.png,0,1,0,1.0,4.102628909782916e-24
data/train/patch_patient_087_node_0_x_16480_y_12832.png,4,1,0,1.0,2.132866145539802e-20
data/train/patch_patient_015_node_1_x_13856_y_30080.png,0,1,0,1.0,1.6135492726716184e-21
data/train/patch_patient_012_node_0_x_3328_y_25440.png,0,0,1,0.9995783921331167,0.0004216078668832779
data/train/patch_patient_099_node_4_x_19904_y_2400.png,4,0,1,1.0,3.954902503053582e-19
data/train/patch_patient_012_node_0_x_5312_y_23968.png,0,0,1,1.0,6.809756534626981e-18
data/train/patch_patient_099_node_4_x_19424_y_2272.png,4,0,1,5.602836608886719e-06,0.9999943971633911
data/train/patch_patient_010_node_4_x_16032_y_17664.png,0,1,0,1.0,1.4393406347746143e-38
data/train/patch_patient_099_node_4_x_19456_y_3712.png,4,0,1,1.0,1.3485205842147891e-21
data/train/patch_patient_009_node_1_x_7008_y_36384.png,0,1,0,1.0,1.119016233451558e-22
data/train/patch_patient_015_node_1_x_9760_y_37504.png,0,0,1,0.9999999999990588,9.412869789171552e-13
data/train/patch_patient_009_node_1_x_12640_y_35904.png,0,0,1,1.0,3.5988319172322726e-22
data/train/patch_patient_010_node_4_x_7840_y_19584.png,0,1,0,0.999999961768463,3.8231537047295205e-08
data/train/patch_patient_099_node_4_x_6400_y_14848.png,4,1,0,0.004278659820556641,0.9957213401794434
data/train/patch_patient_017_node_1_x_17344_y_25312.png,0,1,0,0.0,1.0
data/train/patch_patient_015_node_1_x_9664_y_36384.png,0,0,1,0.9999999999995075,4.925070225779427e-13
data/train/patch_patient_012_node_0_x_5600_y_26752.png,0,0,1,1.0,1.2818678250858248e-29
data/train/patch_patient_015_node_1_x_10272_y_37440.png,0,0,1,0.9991729432949796,0.0008270567050203681
data/train/patch_patient_087_node_0_x_7680_y_9632.png,4,1,0,2.2530555725097656e-05,0.9999774694442749
data/train/patch_patient_089_node_3_x_25344_y_3584.png,4,1,0,1.0,8.184174293835958e-32
data/train/patch_patient_016_node_1_x_8032_y_30176.png,0,1,0,1.0,2.924241622308073e-17
data/train/patch_patient_012_node_0_x_2592_y_25856.png,0,0,1,0.9999999983560593,1.6439406502755105e-09
data/train/patch_patient_088_node_1_x_20128_y_4320.png,4,1,0,0.9999998499859686,1.500140314192322e-07
data/train/patch_patient_009_node_1_x_12160_y_31392.png,0,1,0,0.9999999925141188,7.48588124821481e-09
data/train/patch_patient_087_node_0_x_38336_y_15744.png,4,1,0,0.9999999999960559,3.944054284554799e-12
data/train/patch_patient_004_node_4_x_3040_y_21248.png,0,1,0,0.9971961616538465,0.0028038383461534977
data/train/patch_patient_015_node_1_x_9088_y_35936.png,0,0,1,0.0,1.0
data/train/patch_patient_010_node_4_x_18592_y_16832.png,0,0,1,1.0,9.791953539102327e-26
data/train/patch_patient_012_node_0_x_3808_y_25280.png,0,0,1,1.0,3.6816749516249245e-37
data/train/patch_patient_004_node_4_x_6944_y_17280.png,0,1,0,1.0,1.883724426565237e-23
data/train/patch_patient_010_node_4_x_16608_y_27712.png,0,1,0,1.0,6.341880640101142e-23
data/train/patch_patient_009_node_1_x_8832_y_23392.png,0,1,0,0.003116905689239502,0.9968830943107605
data/train/patch_patient_099_node_4_x_12224_y_9088.png,4,1,0,0.9998057566554053,0.00019424334459472448
data/train/patch_patient_015_node_1_x_7360_y_36896.png,0,1,0,0.5439993441104889,0.4560006558895111
data/train/patch_patient_010_node_4_x_17152_y_25600.png,0,1,0,0.9999999999999998,1.6756617214493369e-16
data/train/patch_patient_099_node_4_x_20640_y_2304.png,4,0,1,0.9999999997667445,2.332555537609693e-10
data/train/patch_patient_017_node_1_x_9728_y_19872.png,0,1,0,0.9960249690338969,0.003975030966103077
data/train/patch_patient_015_node_1_x_10176_y_32768.png,0,1,0,0.9999995661299295,4.3387007053752313e-07
data/train/patch_patient_099_node_4_x_6464_y_16032.png,4,1,0,0.9999999999999722,2.7764045945101457e-14
data/train/patch_patient_099_node_4_x_1856_y_15648.png,4,1,0,1.0,4.040428041657411e-38
data/train/patch_patient_099_node_4_x_8224_y_9248.png,4,1,0,0.9999999999435288,5.647111250839387e-11
data/train/patch_patient_016_node_1_x_13504_y_22816.png,0,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_20256_y_8928.png,4,1,0,0.9999999999999998,2.7582132384788795e-16
data/train/patch_patient_015_node_1_x_15360_y_28000.png,0,1,0,0.2106509804725647,0.7893490195274353
data/train/patch_patient_099_node_4_x_20768_y_5152.png,4,0,1,1.0,1.0543442813754674e-27
data/train/patch_patient_099_node_4_x_19072_y_4448.png,4,0,1,0.9999999997297433,2.7025676141434474e-10
data/train/patch_patient_004_node_4_x_6592_y_16256.png,0,1,0,0.9999999999999994,5.359274866066892e-16
data/train/patch_patient_099_node_4_x_19136_y_4160.png,4,0,1,0.9294104874134064,0.07058951258659363
data/train/patch_patient_099_node_4_x_19232_y_2912.png,4,0,1,0.002952277660369873,0.9970477223396301
data/train/patch_patient_099_node_4_x_19424_y_3968.png,4,0,1,0.9999999999999997,3.849200674267483e-16
data/train/patch_patient_016_node_1_x_18944_y_19296.png,0,1,0,0.9999999730748836,2.692511635871142e-08
data/train/patch_patient_009_node_1_x_14368_y_35040.png,0,1,0,1.0,0.0
data/train/patch_patient_099_node_4_x_11616_y_11296.png,4,1,0,0.9999999999977031,2.296968604903471e-12
data/train/patch_patient_099_node_4_x_16992_y_11872.png,4,1,0,1.0,5.335530772365396e-31
data/train/patch_patient_099_node_4_x_19744_y_2752.png,4,0,1,0.9917961861938238,0.008203813806176186
data/train/patch_patient_088_node_1_x_10560_y_6464.png,4,0,1,1.0,3.111537011294639e-22
data/train/patch_patient_015_node_1_x_8640_y_36576.png,0,0,1,0.9999999999998719,1.28162888288208e-13
data/train/patch_patient_092_node_1_x_31552_y_18848.png,4,0,1,0.9885364137589931,0.011463586241006851
data/train/patch_patient_087_node_0_x_4352_y_5952.png,4,1,0,1.0,4.4606317071276996e-27
data/train/patch_patient_015_node_1_x_10880_y_36000.png,0,1,0,0.9996221463661641,0.00037785363383591175
data/train/patch_patient_099_node_4_x_20512_y_5280.png,4,0,1,0.9999999999047811,9.521892302410961e-11
data/train/patch_patient_099_node_4_x_19968_y_1312.png,4,0,1,0.9999998119053686,1.8809463142588356e-07
data/train/patch_patient_012_node_0_x_15360_y_17408.png,0,1,0,1.0,1.2964817550704467e-24
data/train/patch_patient_016_node_1_x_12864_y_20992.png,0,1,0,0.9999999999990415,9.584599823878048e-13
data/train/patch_patient_092_node_1_x_32480_y_14240.png,4,1,0,1.0,4.439684108749472e-19
data/train/patch_patient_087_node_0_x_41312_y_11008.png,4,1,0,0.08501380681991577,0.9149861931800842
data/train/patch_patient_010_node_4_x_16512_y_24416.png,0,1,0,0.0,1.0
data/train/patch_patient_099_node_4_x_19232_y_2464.png,4,0,1,0.9999999999997479,2.5209215682824027e-13
data/train/patch_patient_009_node_1_x_10560_y_40480.png,0,1,0,0.9999999999999996,4.0196115271564313e-16
data/train/patch_patient_012_node_0_x_3616_y_24640.png,0,0,1,1.0,1.1499750242287754e-37
data/train/patch_patient_015_node_1_x_4928_y_35712.png,0,1,0,1.0,2.7783662785549564e-28
data/train/patch_patient_004_node_4_x_4288_y_22304.png,0,1,0,0.9999999999926449,7.355152077670457e-12
data/train/patch_patient_017_node_1_x_9024_y_28832.png,0,1,0,0.9999726288042439,2.7371195756131783e-05
data/train/patch_patient_016_node_1_x_5472_y_26048.png,0,1,0,0.9421667270362377,0.05783327296376228
data/train/patch_patient_016_node_1_x_6656_y_34176.png,0,1,0,0.0,1.0
data/train/patch_patient_009_node_1_x_15328_y_34112.png,0,1,0,1.0,6.815022515870786e-28
data/train/patch_patient_099_node_4_x_3680_y_12736.png,4,1,0,0.0,1.0
data/train/patch_patient_004_node_4_x_7520_y_19744.png,0,1,0,0.104281485080719,0.895718514919281
data/train/patch_patient_016_node_1_x_4320_y_26912.png,0,1,0,0.9999999999999999,1.3475110991667723e-16
data/train/patch_patient_016_node_1_x_17440_y_18016.png,0,1,0,1.0,2.175450765737103e-17
data/train/patch_patient_016_node_1_x_18624_y_17152.png,0,1,0,0.999999999997949,2.051044230289012e-12
data/train/patch_patient_099_node_4_x_25408_y_8960.png,4,1,0,1.0,1.1186041473058125e-26
data/train/patch_patient_009_node_1_x_14560_y_38848.png,0,1,0,0.9999999937992512,6.2007488033088975e-09
data/train/patch_patient_012_node_0_x_4480_y_26336.png,0,0,1,1.0,4.747792484067703e-27
data/train/patch_patient_087_node_0_x_17088_y_10464.png,4,1,0,1.0,7.410390527412468e-24
data/train/patch_patient_004_node_4_x_9632_y_21952.png,0,1,0,0.9999999992485598,7.514402988739732e-10
data/train/patch_patient_009_node_1_x_12800_y_32544.png,0,1,0,1.0,3.5122198492221817e-23
data/train/patch_patient_016_node_1_x_18592_y_21632.png,0,1,0,1.0,6.703648464703153e-24
data/train/patch_patient_016_node_1_x_20512_y_31392.png,0,1,0,1.0,0.0
data/train/patch_patient_010_node_4_x_20096_y_16640.png,0,1,0,1.0,1.2344413608525206e-27
data/train/patch_patient_099_node_4_x_21984_y_11648.png,4,1,0,0.9999719248189649,2.80751810350921e-05
